,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Response,Status_cat,Mnt_all
251,0.41176470588235503,0.5,Single,0.39688473520249223,0.0,0.5,0.11676082862523529,0.8080808080808082,0.5608108108108109,0.056179775280898875,0.16276703967446593,0.2801724137931034,0.20202020202020204,0.1686746987951807,0.4,0.36363636363636365,0.18181818181818182,0.6923076923076923,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42063492063492064
252,0.764705882352942,0.5,Married,0.36194971522074326,0.0,0.5,0.28625235404896365,0.17171717171717174,0.20195195195195195,0.7247191011235955,0.5025432349949135,0.7844827586206896,0.21717171717171718,0.11646586345381525,0.4,0.8181818181818182,0.2727272727272727,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4531746031746032
253,0.37254901960784537,0.5,Married,0.4041285125397275,0.0,0.5,0.594161958568737,0.08080808080808081,0.39789789789789787,0.797752808988764,0.21973550356052898,0.2672413793103448,0.045454545454545456,0.22489959839357426,0.4,0.6363636363636364,0.36363636363636365,1.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4011904761904762
254,0.3333333333333357,0.5,Divorced,0.19977972875169137,0.5,0.5,0.7796610169491522,0.5353535353535354,0.02702702702702703,0.0,0.011190233977619531,0.008620689655172414,0.010101010101010102,0.040160642570281124,0.4,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02261904761904762
255,0.6666666666666714,0.5,Together,0.4596116932565531,0.5,0.5,0.5734463276836159,0.38383838383838387,0.26651651651651653,0.16853932584269662,0.1790437436419125,0.3879310344827586,0.696969696969697,0.12048192771084336,0.4,0.8181818181818182,0.4545454545454546,0.5384615384615385,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.32341269841269843
256,0.529411764705884,0.5,Married,0.10077094936908021,0.5,0.5,0.7043314500941609,0.4747474747474748,0.01051051051051051,0.016853932584269662,0.02034587995930824,0.008620689655172414,0.005050505050505051,0.11244979919678713,0.4,0.2727272727272727,0.09090909090909091,0.15384615384615385,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025396825396825397
257,0.7843137254902004,0.5,Married,0.10017307026652822,0.5,0.0,0.25988700564971623,0.7676767676767677,0.0015015015015015015,0.07865168539325842,0.027466937945066123,0.06896551724137931,0.015151515151515152,0.028112449799196783,0.4,0.36363636363636365,0.0,0.23076923076923078,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025793650793650792
258,0.49019607843137436,1.0,Single,0.2720790459108216,0.5,1.0,0.6129943502824862,0.8686868686868687,0.07507507507507508,0.0056179775280898875,0.038657171922685654,0.02586206896551724,0.005050505050505051,0.3052208835341365,0.4,0.2727272727272727,0.18181818181818182,0.23076923076923078,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865079365079365
259,0.5686274509803937,0.5,Together,0.40225935366122284,0.0,0.5,0.3512241054613927,0.29292929292929293,0.6351351351351351,0.47191011235955055,0.3570701932858596,0.3922413793103448,0.2828282828282829,0.1686746987951807,0.4,0.8181818181818182,0.36363636363636365,0.6153846153846154,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5817460317460318
260,0.6666666666666714,0.5,Single,0.1916548664212216,0.5,0.0,0.5725047080979273,0.9292929292929294,0.07507507507507508,0.011235955056179775,0.12919633774160733,0.09913793103448276,0.03535353535353536,0.040160642570281124,0.4,0.4545454545454546,0.09090909090909091,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10515873015873015
261,0.37254901960784537,0.5,Married,0.16245319235973443,0.5,0.5,0.8258003766478339,0.5555555555555556,0.00975975975975976,0.011235955056179775,0.013224821973550354,0.034482758620689655,0.03535353535353536,0.01606425702811245,0.4,0.18181818181818182,0.0,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017063492063492065
262,0.5490196078431424,0.75,Together,0.3881431133767582,0.0,0.5,0.27683615819208995,0.5757575757575758,0.7207207207207207,0.15730337078651685,0.18514750762970497,0.9482758620689655,0.3535353535353536,0.28112449799196787,0.4,0.8181818181818182,0.5454545454545454,0.46153846153846156,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6055555555555555
263,0.4509803921568647,0.5,Single,0.09565436294408257,0.5,0.5,0.4265536723163841,0.9595959595959597,0.009009009009009009,0.02247191011235955,0.012442991530170195,0.04310344827586207,0.030303030303030304,0.040160642570281124,0.4,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019933119315141787
264,0.2156862745098067,0.5,Single,0.36704112778879133,0.0,0.5,0.3822975517890761,0.26262626262626265,0.39264264264264265,0.03932584269662921,0.1353001017293998,0.15948275862068964,0.07070707070707072,0.6787148594377509,0.4,0.7272727272727273,0.18181818181818182,0.7692307692307693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488095238095238
265,0.4509803921568647,0.5,Single,0.09565436294408257,0.5,0.5,0.4265536723163841,0.9595959595959597,0.009009009009009009,0.02247191011235955,0.001017293997965412,0.04310344827586207,0.030303030303030304,0.040160642570281124,0.4,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015476190476190477
266,0.19607843137255543,0.5,Single,0.3599043393435917,0.0,0.5,0.341807909604519,0.23232323232323235,0.18018018018018017,0.5056179775280899,0.21871820956256358,0.27155172413793105,0.030303030303030304,0.09638554216867469,0.4,0.36363636363636365,0.36363636363636365,0.7692307692307693,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515873015873016
267,0.8627450980392197,0.75,Together,0.23033449762421726,0.5,0.0,0.2627118644067785,0.7373737373737375,0.12837837837837837,0.016853932584269662,0.13021363173957273,0.11206896551724138,0.12121212121212122,0.24899598393574296,0.4,0.5454545454545454,0.09090909090909091,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1626984126984127
268,0.6274509803921617,1.0,Together,0.37769596274269174,0.5,0.5,0.4849340866290017,0.30303030303030304,0.10585585585585586,0.06179775280898876,0.11495422177009156,0.06465517241379311,0.07070707070707072,0.020080321285140562,0.4,0.36363636363636365,0.09090909090909091,0.5384615384615385,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.11706349206349206
269,0.764705882352942,1.0,Married,0.17137103118411529,0.5,0.0,0.45009416195856744,0.4444444444444445,0.11636636636636637,0.0056179775280898875,0.024415055951169887,0.0,0.005050505050505051,0.012048192771084336,0.4,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142
270,0.4509803921568647,0.5,Married,0.28694420843953555,0.5,0.5,0.5875706214689256,0.15151515151515152,0.10810810810810811,0.0056179775280898875,0.03153611393692777,0.008620689655172414,0.005050505050505051,0.028112449799196783,0.4,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07222222222222222
271,0.5490196078431424,0.5,Single,0.3412882721293936,0.0,0.5,0.3003766478342751,0.0,0.1996996996996997,0.11797752808988764,0.3041709053916582,0.2801724137931034,0.04040404040404041,0.17670682730923692,0.4,0.7272727272727273,0.7272727272727273,0.46153846153846156,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773809523809524
272,0.7058823529411811,0.5,Married,0.4520469492432109,0.5,0.5,0.08662900188323874,0.9494949494949496,0.4166666666666667,0.4606741573033708,0.26042726347914547,0.40086206896551724,0.3080808080808081,0.24497991967871482,0.4,0.9090909090909092,0.2727272727272727,0.9230769230769231,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4380952380952381
273,0.8627450980392197,0.5,Single,0.1652537839453727,0.5,0.0,0.21939736346515915,0.8787878787878789,0.04804804804804805,0.02247191011235955,0.0681586978636826,0.030172413793103446,0.025252525252525256,0.0682730923694779,0.4,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349
274,0.5686274509803937,0.75,Married,0.3673495075364234,0.0,0.5,0.662900188323917,0.8181818181818182,0.24774774774774774,0.028089887640449437,0.1607324516785351,0.15517241379310345,0.13636363636363638,0.0642570281124498,0.4,0.36363636363636365,0.36363636363636365,0.6923076923076923,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2253968253968254
275,0.4313725490196134,0.5,Together,0.331986531986532,0.0,0.5,0.1741996233521661,0.8383838383838385,0.38213213213213215,0.0,0.06510681586978637,0.030172413793103446,0.05555555555555556,0.020080321285140562,0.4,0.6363636363636364,0.18181818181818182,0.6923076923076923,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23492063492063492
277,0.7058823529411811,0.5,Married,0.3228987696277416,0.5,0.5,0.630885122410545,0.0,0.0472972972972973,0.033707865168539325,0.05696846388606307,0.05603448275862069,0.06565656565656566,0.08835341365461846,0.4,0.18181818181818182,0.09090909090909091,0.38461538461538464,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06706349206349208
278,0.2156862745098067,0.75,Together,0.23248056892916708,0.5,0.5,0.20998116760828545,0.5252525252525253,0.033783783783783786,0.06741573033707865,0.05188199389623601,0.10775862068965517,0.11111111111111112,0.05220883534136546,0.4,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.06507936507936507
279,0.5882352941176521,0.75,Together,0.17015009912206175,0.5,0.0,0.000941619585686837,0.27272727272727276,0.2132132132132132,0.0,0.05188199389623601,0.034482758620689655,0.015151515151515152,0.08032128514056225,0.4,0.8181818181818182,0.0,0.3076923076923077,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14365079365079367
280,0.3137254901960844,0.5,Married,0.3105824601151704,0.0,0.5,0.0028248587570622874,0.9393939393939394,0.536036036036036,0.0449438202247191,0.09969481180061038,0.04741379310344827,0.0,0.18875502008032127,0.4,0.9090909090909092,0.6363636363636364,0.38461538461538464,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3468253968253968
281,0.29411764705882604,0.25,Divorced,0.17554359797350455,0.5,0.5,0.4133709981167595,0.8080808080808082,0.017267267267267267,0.0056179775280898875,0.024415055951169887,0.0,0.04040404040404041,0.028112449799196783,0.4,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.023412698412698413
282,0.529411764705884,0.5,Married,0.10077094936908021,0.5,0.5,0.7043314500941609,0.4747474747474748,0.01051051051051051,0.016853932584269662,0.02034587995930824,0.008620689655172414,0.005050505050505051,0.11244979919678713,0.4,0.2727272727272727,0.09090909090909091,0.15384615384615385,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025396825396825397
283,0.29411764705882604,1.0,Together,0.4649233770729098,0.5,0.5,0.9416195856873824,0.7272727272727273,0.36936936936936937,0.10674157303370786,0.11088504577822991,0.06896551724137931,0.06060606060606061,0.048192771084337345,0.4,0.5454545454545454,0.2727272727272727,0.7692307692307693,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.26031746031746034
284,0.3529411764705941,1.0,Divorced,0.37356115673872686,0.0,0.5,0.3352165725047076,0.37373737373737376,0.7980480480480481,0.5,0.10274669379450661,0.06896551724137931,0.06060606060606061,0.1004016064257028,0.4,0.8181818181818182,0.36363636363636365,0.46153846153846156,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5166666666666667
285,0.6862745098039227,0.5,Married,0.3169136851379842,0.0,0.5,0.23163841807909513,0.5050505050505051,0.3055555555555556,0.29775280898876405,0.22380467955239064,0.25,0.7575757575757577,0.10441767068273092,0.4,0.36363636363636365,0.2727272727272727,0.46153846153846156,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3611111111111111
286,0.3529411764705941,0.5,Married,0.3240001258692847,0.0,0.5,0.8154425612052734,0.5151515151515152,0.12987987987987987,0.07303370786516854,0.13224821973550357,0.13793103448275862,0.015151515151515152,0.024096385542168672,0.4,0.5454545454545454,0.09090909090909091,0.46153846153846156,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14007936507936508
287,0.7450980392156907,0.25,Together,0.025161270021083107,0.5,0.0,0.5112994350282474,0.07070707070707072,0.0015015015015015015,0.0449438202247191,0.010172939979654119,0.01293103448275862,0.04040404040404041,0.08433734939759036,0.4,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01904761904761905
288,0.6666666666666714,0.75,Single,0.2680764026558419,0.5,0.5,0.2090395480225986,0.8686868686868687,0.04279279279279279,0.0,0.026449643947100712,0.0,0.0,0.14457831325301204,0.4,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04563492063492063
289,0.29411764705882604,0.25,Married,0.3129613895969036,0.0,0.5,0.05555555555555536,0.8686868686868687,0.13213213213213212,0.4044943820224719,0.09867751780264497,0.5862068965517241,0.10606060606060606,0.9196787148594376,0.4,0.4545454545454546,0.18181818181818182,0.9230769230769231,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2884920634920635
290,0.4313725490196134,0.5,Together,0.32041285125397273,0.5,0.5,0.3578154425612041,0.494949494949495,0.08183183183183183,0.10112359550561797,0.01525940996948118,0.10344827586206896,0.13131313131313133,0.07228915662650602,0.4,0.2727272727272727,0.09090909090909091,0.38461538461538464,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08174603174603173
291,0.39215686274510375,0.75,Together,0.4492211838006231,0.5,0.5,0.5386064030131816,0.48484848484848486,0.3791291291291291,0.4044943820224719,0.2736520854526958,0.15517241379310345,0.13636363636363638,0.21686746987951805,0.4,0.8181818181818182,0.18181818181818182,0.9230769230769231,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.38055555555555554
292,0.49019607843137436,0.5,Single,0.5214512728531421,0.5,0.5,0.1996233521657249,0.787878787878788,0.7184684684684685,0.2640449438202247,0.501525940996948,0.35344827586206895,0.2373737373737374,0.38152610441767065,0.4,0.4545454545454546,0.2727272727272727,0.46153846153846156,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813492063492064
293,0.5686274509803937,1.0,Married,0.32509518864659054,0.5,0.5,0.19114877589453805,0.7272727272727273,0.21996996996996998,0.0,0.08748728382502544,0.017241379310344827,0.05555555555555556,0.09236947791164658,0.4,0.6363636363636364,0.18181818181818182,0.38461538461538464,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1638888888888889
294,0.5098039215686327,1.0,Married,0.21048491141949088,0.5,0.5,0.1704331450094152,0.494949494949495,0.06606606606606606,0.016853932584269662,0.02034587995930824,0.017241379310344827,0.005050505050505051,0.11646586345381525,0.4,0.2727272727272727,0.0,0.3076923076923077,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.055952380952380955
296,0.6078431372549034,1.0,Married,0.3682180056011832,0.0,0.5,0.2711864406779654,0.9393939393939394,0.27852852852852855,0.12359550561797752,0.038657171922685654,0.02586206896551724,0.0,0.36947791164658633,0.4,0.5454545454545454,0.18181818181818182,0.5384615384615385,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20833333333333334
297,0.6274509803921617,1.0,Married,0.27180465087007144,0.5,0.0,0.3512241054613927,0.38383838383838387,0.17942942942942944,0.016853932584269662,0.14242115971515767,0.0,0.03535353535353536,0.09236947791164658,0.4,0.6363636363636364,0.09090909090909091,0.46153846153846156,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1619047619047619
298,0.5882352941176521,0.5,Married,0.3952358475722962,0.0,0.5,0.3898305084745761,0.5656565656565657,0.8183183183183184,0.06741573033707865,0.09664292980671414,0.06896551724137931,0.06060606060606061,0.24096385542168672,0.4,0.2727272727272727,0.36363636363636365,0.8461538461538463,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5083333333333333
299,0.529411764705884,0.5,Together,0.19770288555335286,1.0,0.0,0.46327683615819204,0.8989898989898991,0.038288288288288286,0.1292134831460674,0.08240081383519837,0.14224137931034483,0.0,0.1686746987951807,0.4,0.4545454545454546,0.09090909090909091,0.23076923076923078,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08968253968253967
300,0.19607843137255543,0.75,Together,0.27596840680952833,0.0,0.5,0.626177024482109,0.7070707070707072,0.12912912912912913,0.06741573033707865,0.11291963377416073,0.034482758620689655,0.0,0.06024096385542168,0.4,0.5454545454545454,0.09090909090909091,0.38461538461538464,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1246031746031746
301,0.6666666666666714,0.5,Married,0.3647314264136694,0.0,0.5,0.4171374764595104,0.4747474747474748,0.42267267267267267,0.42696629213483145,0.3896236012207528,0.3620689655172414,0.9696969696969697,0.35742971887550196,0.4,0.5454545454545454,0.9090909090909092,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5488095238095239
302,0.5490196078431424,0.5,Married,0.30781962931495643,0.0,1.0,0.3672316384180778,0.5656565656565657,0.22147147147147148,0.5955056179775281,0.2746693794506612,0.3232758620689655,0.494949494949495,0.2610441767068273,0.4,0.5454545454545454,0.36363636363636365,0.9230769230769231,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35912698412698413
303,0.5882352941176521,0.5,Married,0.2537650649800183,0.5,0.5,0.23540489642184426,0.18181818181818182,0.07207207207207207,0.0056179775280898875,0.04170905391658189,0.05172413793103448,0.015151515151515152,0.1285140562248996,0.4,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07182539682539682
304,0.4705882352941231,1.0,Together,0.3884200258032034,0.0,0.0,0.056497175141242195,0.030303030303030304,0.6681681681681682,0.3539325842696629,0.2960325534079349,0.0,0.12626262626262627,0.048192771084337345,0.4,0.7272727272727273,0.36363636363636365,0.5384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5067460317460317
305,0.5686274509803937,0.5,Married,0.17174281523563156,0.5,0.5,0.557438794726929,0.48484848484848486,0.006756756756756757,0.02247191011235955,0.01627670396744659,0.04310344827586207,0.010101010101010102,0.028112449799196783,0.4,0.2727272727272727,0.0,0.23076923076923078,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01746031746031746
306,0.8431372549019613,0.75,Married,0.2435885333081595,0.5,0.0,0.33992467043314534,0.7171717171717172,0.08708708708708708,0.06179775280898876,0.046448221923232585,0.01293103448275862,0.08585858585858587,0.18473895582329317,0.4,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09311849291688001
307,0.5686274509803937,0.5,Married,0.41231001604833384,0.0,0.5,0.2994350282485865,0.6161616161616162,0.545045045045045,0.29775280898876405,0.36826042726347913,0.5301724137931034,0.5404040404040404,0.646586345381526,0.4,0.7272727272727273,0.8181818181818182,1.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6063492063492063
308,0.2549019607843164,0.5,Divorced,0.4187796972843702,0.0,0.5,0.3822975517890761,0.4646464646464647,0.8055555555555556,0.0,0.25330620549338756,0.6594827586206896,0.07070707070707072,0.056224899598393566,0.4,0.6363636363636364,0.9090909090909092,0.38461538461538464,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5948412698412698
309,0.6078431372549034,0.5,Married,0.3726234305673558,0.0,0.5,0.4708097928436903,0.5353535353535354,0.3310810810810811,0.19662921348314605,0.0834181078331638,0.030172413793103446,0.14646464646464646,0.04417670682730923,0.4,0.36363636363636365,0.18181818181818182,0.9230769230769231,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2384920634920635
